order_item_id,order_id,product_id,quantity,unit_price,discount_rate,customer_id,store_id,employee_id,order_date,channel,promotion_id,order_status,category,subcategory,supplier_id,unit_cost,gross_sales,cost,gross_profit,margin_pct
9005,2963,109,1,98.5,0.25,1042,11,52,2025-02-21,Online,11.0,Completed,Sports,Outdoor,24,86.96,98.5,86.96,11.540000000000006,0.11715736040609144
9006,2964,123,3,140.83,0.1,451,7,51,2024-01-05,Online,7.0,Completed,Sports,Fitness,10,74.45,422.49,223.35000000000002,199.14,0.4713484342824682
9007,2965,37,1,179.16,0.2,759,3,15,2025-10-26,Store,15.0,Completed,Home,Furniture,11,108.25,179.16,108.25,70.91,0.39579147131056036
9008,2965,89,4,93.74,0.30000000000000004,759,3,15,2025-10-26,Store,15.0,Completed,Apparel,Men,6,100.89,374.96,403.56,-28.600000000000023,-0.07627480264561559
9009,2965,34,2,291.46,0.30000000000000004,759,3,15,2025-10-26,Store,15.0,Completed,Electronics,Laptops,24,202.07,582.92,404.14,178.77999999999997,0.30669731695601454
9010,2965,29,4,215.3,0.25,759,3,15,2025-10-26,Store,15.0,Completed,Electronics,Monitors,5,143.16,861.2,572.64,288.56000000000006,0.3350673478866698
9011,2965,3,1,180.16,0.25,759,3,15,2025-10-26,Store,15.0,Completed,Electronics,Accessories,5,123.71,180.16,123.71,56.45,0.31333259325044405
9012,2966,125,1,32.98,0.25,374,7,55,2025-09-02,Store,14.0,Completed,Sports,Outdoor,7,20.78,32.98,20.78,12.199999999999996,0.3699211643420254
9013,2966,44,4,210.14,0.25,374,7,55,2025-09-02,Store,14.0,Completed,Home,Kitchen,4,203.69,840.56,814.76,25.799999999999955,0.030693823165508657
9014,2966,22,1,67.38,0.3,374,7,55,2025-09-02,Store,14.0,Completed,Electronics,Audio,8,72.18,67.38,72.18,-4.800000000000011,-0.07123775601068584
9015,2967,56,3,213.15,0.0,910,3,49,2024-12-25,Online,,Completed,Home,Cleaning,8,93.63,639.45,280.89,358.56000000000006,0.56073187895848
9016,2967,102,2,303.01,0.0,910,3,49,2024-12-25,Online,,Completed,Apparel,Men,16,197.45,606.02,394.9,211.12,0.34837134087983895
9017,2967,23,3,337.93,0.1,910,3,49,2024-12-25,Online,,Completed,Electronics,Audio,19,170.25,1013.79,510.75,503.03999999999996,0.4961974373390939
9018,2967,81,1,307.54,0.1,910,3,49,2024-12-25,Online,,Completed,Apparel,Accessories,7,179.68,307.54,179.68,127.86000000000001,0.41575079664433895
9019,2968,76,4,113.69,0.25,236,3,70,2024-11-13,Mobile,18.0,Completed,Apparel,Men,8,101.41,454.76,405.64,49.120000000000005,0.10801301785557219
9020,2968,17,4,75.07,0.2,236,3,70,2024-11-13,Mobile,18.0,Completed,Electronics,Audio,6,58.83,300.28,235.32,64.95999999999998,0.21633142400426264
9021,2968,19,1,210.69,0.2,236,3,70,2024-11-13,Mobile,18.0,Completed,Electronics,Laptops,8,190.62,210.69,190.62,20.069999999999993,0.09525843656557023
9022,2968,97,4,192.77,0.2,236,3,70,2024-11-13,Mobile,18.0,Completed,Apparel,Men,13,140.03,771.08,560.12,210.96000000000004,0.27359028894537535
9023,2968,80,4,37.48,0.30000000000000004,236,3,70,2024-11-13,Mobile,18.0,Completed,Apparel,Footwear,13,39.56,149.92,158.24,-8.320000000000022,-0.055496264674493215
9024,2969,142,2,277.55,0.25,850,10,90,2025-10-12,Online,6.0,Completed,Sports,Outdoor,23,177.02,555.1,354.04,201.06,0.36220500810664746
9025,2969,33,2,161.59,0.25,850,10,90,2025-10-12,Online,6.0,Completed,Electronics,Laptops,3,162.19,323.18,324.38,-1.1999999999999886,-0.0037131010582337662
9026,2970,114,1,22.24,0.35,11,7,51,2025-04-05,Online,8.0,Completed,Sports,Team Sports,11,20.29,22.24,20.29,1.9499999999999993,0.08767985611510788
9027,2970,93,2,159.53,0.35,11,7,51,2025-04-05,Online,8.0,Completed,Apparel,Men,21,194.67,319.06,389.34,-70.27999999999997,-0.22027204914436146
9028,2971,51,1,237.44,0.2,438,3,15,2024-04-20,Online,18.0,Completed,Home,Kitchen,19,154.12,237.44,154.12,83.32,0.3509097035040431
9029,2971,30,2,113.6,0.30000000000000004,438,3,15,2024-04-20,Online,18.0,Completed,Electronics,Laptops,13,99.95,227.2,199.9,27.299999999999983,0.12015845070422529
9030,2972,177,2,175.85,0.35,798,12,43,2025-09-20,Online,3.0,Completed,Beauty,Fragrance,1,115.27,351.7,230.54,121.16,0.3444981518339494
9031,2972,110,1,80.4,0.25,798,12,43,2025-09-20,Online,3.0,Completed,Sports,Outdoor,4,58.15,80.4,58.15,22.250000000000007,0.2767412935323384
9032,2972,45,1,126.4,0.3,798,12,43,2025-09-20,Online,3.0,Completed,Home,Kitchen,13,83.28,126.4,83.28,43.120000000000005,0.34113924050632916
9033,2973,78,4,258.24,0.25,47,6,32,2025-05-03,Store,11.0,Completed,Apparel,Men,21,157.87,1032.96,631.48,401.48,0.3886694547707559
9034,2973,36,4,45.26,0.3,47,6,32,2025-05-03,Store,11.0,Completed,Electronics,Audio,13,27.94,181.04,111.76,69.27999999999999,0.3826778612461334
9035,2973,12,4,170.76,0.3,47,6,32,2025-05-03,Store,11.0,Completed,Electronics,Accessories,21,161.29,683.04,645.16,37.879999999999995,0.05545795268212696
9036,2974,149,4,145.0,0.15,851,9,8,2024-07-28,Online,9.0,Cancelled,Beauty,Haircare,2,79.35,580.0,317.4,262.6,0.4527586206896552
9037,2974,3,4,204.18,0.15,851,9,8,2024-07-28,Online,9.0,Cancelled,Electronics,Accessories,5,123.71,816.72,494.84,321.88000000000005,0.39411303751591736
9038,2974,38,1,197.17,0.25,851,9,8,2024-07-28,Online,9.0,Cancelled,Home,Decor,17,167.39,197.17,167.39,29.78,0.15103717604097988
9039,2975,58,1,267.44,0.15,961,5,67,2025-07-08,Online,6.0,Completed,Home,Furniture,18,144.25,267.44,144.25,123.19,0.46062668262040085
9040,2975,88,2,185.27,0.15,961,5,67,2025-07-08,Online,6.0,Completed,Apparel,Footwear,24,100.81,370.54,201.62,168.92000000000002,0.4558752091542074
9041,2976,44,1,224.15,0.2,1168,4,6,2024-11-29,Store,16.0,Completed,Home,Kitchen,4,203.69,224.15,203.69,20.460000000000008,0.09127816194512607
9042,2976,56,2,191.84,0.1,1168,4,6,2024-11-29,Store,16.0,Completed,Home,Cleaning,8,93.63,383.68,187.26,196.42000000000002,0.5119370308590493
9043,2976,70,4,318.48,0.1,1168,4,6,2024-11-29,Store,16.0,Completed,Home,Decor,11,190.94,1273.92,763.76,510.1600000000001,0.40046470735995987
9044,2976,43,4,290.35,0.1,1168,4,6,2024-11-29,Store,16.0,Completed,Home,Decor,22,201.86,1161.4,807.44,353.96000000000004,0.30477010504563457
9045,2977,25,1,16.32,0.30000000000000004,36,7,51,2025-10-28,Store,13.0,Cancelled,Electronics,Monitors,22,15.56,16.32,15.56,0.7599999999999998,0.04656862745098038
9046,2977,119,1,103.2,0.30000000000000004,36,7,51,2025-10-28,Store,13.0,Cancelled,Sports,Outdoor,6,72.41,103.2,72.41,30.790000000000006,0.29835271317829465
9047,2978,161,3,203.81,0.2,935,1,22,2025-09-12,Store,18.0,Completed,Beauty,Personal Care,21,159.55,611.4300000000001,478.65000000000003,132.78000000000003,0.21716304401157943
9048,2979,144,1,107.09,0.2,1117,12,59,2025-12-13,Online,13.0,Completed,Sports,Cycling,12,88.67,107.09,88.67,18.42,0.17200485572882623
9049,2980,114,4,29.09,0.15,683,6,54,2025-05-16,Online,2.0,Completed,Sports,Team Sports,11,20.29,116.36,81.16,35.2,0.3025094534204194
9050,2980,69,3,41.05,0.25,683,6,54,2025-05-16,Online,2.0,Completed,Home,Furniture,6,24.05,123.14999999999999,72.15,50.999999999999986,0.4141291108404384
9051,2980,2,4,93.02,0.25,683,6,54,2025-05-16,Online,2.0,Completed,Electronics,Monitors,11,99.04,372.08,396.16,-24.08000000000004,-0.06471726510427876
9052,2980,170,1,11.72,0.25,683,6,54,2025-05-16,Online,2.0,Completed,Beauty,Personal Care,11,9.82,11.72,9.82,1.9000000000000004,0.16211604095563142
9053,2981,36,1,54.96,0.15,260,10,46,2025-09-24,Online,6.0,Completed,Electronics,Audio,13,27.94,54.96,27.94,27.02,0.49163027656477437
9054,2981,23,1,300.38,0.2,260,10,46,2025-09-24,Online,6.0,Completed,Electronics,Audio,19,170.25,300.38,170.25,130.13,0.4332179239629802
9055,2981,144,4,113.78,0.15,260,10,46,2025-09-24,Online,6.0,Completed,Sports,Cycling,12,88.67,455.12,354.68,100.44,0.2206890490420109
9056,2981,39,2,194.61,0.15,260,10,46,2025-09-24,Online,6.0,Completed,Home,Kitchen,21,101.53,389.22,203.06,186.16000000000003,0.4782899131596527
9057,2981,58,4,267.44,0.15,260,10,46,2025-09-24,Online,6.0,Completed,Home,Furniture,18,144.25,1069.76,577.0,492.76,0.46062668262040085
9058,2982,176,2,16.82,0.25,1075,4,24,2024-12-05,Online,14.0,Completed,Beauty,Fragrance,11,10.14,33.64,20.28,13.36,0.3971462544589774
9059,2983,19,1,197.52,0.25,228,11,56,2025-08-15,Store,14.0,Cancelled,Electronics,Laptops,8,190.62,197.52,190.62,6.900000000000006,0.03493317132442287
9060,2983,150,1,212.58,0.3,228,11,56,2025-08-15,Store,14.0,Cancelled,Beauty,Haircare,16,172.76,212.58,172.76,39.82000000000002,0.18731771568350747
9061,2983,42,1,141.11,0.35,228,11,56,2025-08-15,Store,14.0,Cancelled,Home,Furniture,4,125.58,141.11,125.58,15.530000000000015,0.11005598469279296
9062,2983,33,4,140.04,0.35,228,11,56,2025-08-15,Store,14.0,Cancelled,Electronics,Laptops,3,162.19,560.16,648.76,-88.60000000000002,-0.15816909454441594
9063,2983,85,4,70.62,0.3,228,11,56,2025-08-15,Store,14.0,Cancelled,Apparel,Accessories,19,73.31,282.48,293.24,-10.759999999999991,-0.03809119229679974
9064,2984,33,1,161.59,0.25,109,1,13,2025-03-09,Online,11.0,Completed,Electronics,Laptops,3,162.19,161.59,162.19,-0.5999999999999943,-0.0037131010582337662
9065,2984,64,3,164.4,0.3,109,1,13,2025-03-09,Online,11.0,Completed,Home,Decor,22,127.45,493.20000000000005,382.35,110.85000000000002,0.22475669099756693
9066,2985,135,1,275.18,0.3,998,5,25,2025-01-28,Online,14.0,Completed,Sports,Cycling,7,217.99,275.18,217.99,57.19,0.20782760375027254
9067,2986,133,2,241.77,0.15,1059,3,87,2024-04-20,Store,9.0,Completed,Sports,Cycling,3,126.87,483.54,253.74,229.8,0.47524506762625635
9068,2986,78,4,292.67,0.15,1059,3,87,2024-04-20,Store,9.0,Completed,Apparel,Men,21,157.87,1170.68,631.48,539.2,0.46058700925957563
9069,2986,165,2,167.27,0.15,1059,3,87,2024-04-20,Store,9.0,Completed,Beauty,Personal Care,7,98.59,334.54,197.18,137.36,0.41059365098344
9070,2986,86,3,267.39,0.2,1059,3,87,2024-04-20,Store,9.0,Completed,Apparel,Men,8,164.72,802.17,494.15999999999997,308.01,0.3839709787202214
9071,2986,81,2,290.45,0.15,1059,3,87,2024-04-20,Store,9.0,Completed,Apparel,Accessories,7,179.68,580.9,359.36,221.53999999999996,0.38137373041831635
9072,2987,23,3,244.06,0.35,125,12,59,2024-08-10,Store,1.0,Completed,Electronics,Audio,19,170.25,732.1800000000001,510.75,221.43000000000006,0.3024256330410555
9073,2987,159,1,253.41,0.25,125,12,59,2024-08-10,Store,1.0,Completed,Beauty,Haircare,21,178.95,253.41,178.95,74.46000000000001,0.2938321297502072
9074,2987,147,1,158.16,0.25,125,12,59,2024-08-10,Store,1.0,Completed,Beauty,Fragrance,9,87.89,158.16,87.89,70.27,0.44429691451694486
9075,2987,152,1,45.7,0.35,125,12,59,2024-08-10,Store,1.0,Completed,Beauty,Skincare,13,37.86,45.7,37.86,7.840000000000003,0.17155361050328233
9076,2988,24,3,335.5,0.2,234,6,41,2025-05-15,Online,13.0,Completed,Electronics,Accessories,6,183.01,1006.5,549.03,457.47,0.4545156482861401
9077,2989,4,2,162.69,0.2,1171,3,87,2024-02-10,Online,10.0,Completed,Electronics,Monitors,10,149.53,325.38,299.06,26.319999999999993,0.08089003626528979
9078,2989,167,1,183.73,0.25,1171,3,87,2024-02-10,Online,10.0,Completed,Beauty,Personal Care,1,154.46,183.73,154.46,29.269999999999982,0.15930985685516783
9079,2989,152,3,52.72,0.25,1171,3,87,2024-02-10,Online,10.0,Completed,Beauty,Skincare,13,37.86,158.16,113.58,44.58,0.281866464339909
9080,2989,88,3,174.37,0.2,1171,3,87,2024-02-10,Online,10.0,Completed,Apparel,Footwear,24,100.81,523.11,302.43,220.68,0.42186155875437287
9081,2990,38,1,262.9,0.0,178,6,17,2025-03-25,Store,,Completed,Home,Decor,17,167.39,262.9,167.39,95.50999999999999,0.3632940281475846
9082,2990,52,4,79.1,0.0,178,6,17,2025-03-25,Store,,Completed,Home,Decor,10,45.13,316.4,180.52,135.87999999999997,0.42945638432364086
9083,2990,4,4,203.36,0.0,178,6,17,2025-03-25,Store,,Completed,Electronics,Monitors,10,149.53,813.44,598.12,215.32000000000005,0.26470298977183326
9084,2990,143,3,133.15,0.1,178,6,17,2025-03-25,Store,,Completed,Sports,Outdoor,10,85.67,399.45000000000005,257.01,142.44000000000005,0.3565903116785581
9085,2991,173,3,454.37,0.0,176,7,55,2025-09-26,Mobile,,Completed,Beauty,Fragrance,21,195.08,1363.1100000000001,585.24,777.8700000000001,0.5706582740938002
9086,2991,69,2,52.0,0.05,176,7,55,2025-09-26,Mobile,,Completed,Home,Furniture,6,24.05,104.0,48.1,55.9,0.5375
9087,2991,2,4,124.02,0.0,176,7,55,2025-09-26,Mobile,,Completed,Electronics,Monitors,11,99.04,496.08,396.16,99.91999999999996,0.20141912594742775
9088,2991,70,1,318.48,0.1,176,7,55,2025-09-26,Mobile,,Completed,Home,Decor,11,190.94,318.48,190.94,127.54000000000002,0.40046470735995987
9089,2991,143,1,147.94,0.0,176,7,55,2025-09-26,Mobile,,Completed,Sports,Outdoor,10,85.67,147.94,85.67,62.269999999999996,0.42091388400702984
9090,2992,32,3,119.53,0.1,243,5,25,2025-01-08,Online,,Completed,Electronics,Laptops,10,70.73,358.59000000000003,212.19,146.40000000000003,0.40826570735380247
9091,2993,177,2,216.43,0.2,1072,9,28,2024-07-06,Online,18.0,Cancelled,Beauty,Fragrance,1,115.27,432.86,230.54,202.32000000000002,0.4674028554266969
9092,2994,110,4,80.4,0.25,69,5,38,2025-03-09,Store,1.0,Completed,Sports,Outdoor,4,58.15,321.6,232.6,89.00000000000003,0.2767412935323384
9093,2994,173,1,318.06,0.3,69,5,38,2025-03-09,Store,1.0,Completed,Beauty,Fragrance,21,195.08,318.06,195.08,122.97999999999999,0.38665660567188576
9094,2994,126,2,42.56,0.25,69,5,38,2025-03-09,Store,1.0,Completed,Sports,Cycling,3,32.03,85.12,64.06,21.060000000000002,0.2474154135338346
9095,2994,54,3,126.65,0.25,69,5,38,2025-03-09,Store,1.0,Completed,Home,Kitchen,17,111.59,379.95000000000005,334.77,45.180000000000064,0.11891038294512452
9096,2994,82,3,75.36,0.35,69,5,38,2025-03-09,Store,1.0,Completed,Apparel,Men,17,84.79,226.07999999999998,254.37,-28.29000000000002,-0.12513269639065827
9097,2995,62,1,358.85,0.0,782,3,15,2024-06-02,Mobile,,Completed,Home,Kitchen,7,210.98,358.85,210.98,147.87000000000003,0.41206632297617396
9098,2995,6,2,53.07,0.05,782,3,15,2024-06-02,Mobile,,Completed,Electronics,Monitors,4,38.57,106.14,77.14,29.0,0.273224043715847
9099,2995,105,3,176.26,0.1,782,3,15,2024-06-02,Mobile,,Completed,Apparel,Men,14,103.89,528.78,311.67,217.10999999999996,0.41058663338250306
9100,2995,3,2,240.21,0.0,782,3,15,2024-06-02,Mobile,,Completed,Electronics,Accessories,5,123.71,480.42,247.42,233.00000000000003,0.48499229840556185
9101,2996,72,3,102.25,0.1,322,10,71,2025-10-26,Mobile,4.0,Completed,Home,Cleaning,7,89.89,306.75,269.67,37.079999999999984,0.12088019559902195
9102,2997,92,4,96.03,0.25,671,12,61,2024-07-18,Store,14.0,Completed,Apparel,Women,11,70.54,384.12,282.16,101.95999999999998,0.26543788399458496
9103,2997,109,4,98.5,0.25,671,12,61,2024-07-18,Store,14.0,Completed,Sports,Outdoor,24,86.96,394.0,347.84,46.160000000000025,0.11715736040609144
9104,2997,36,1,48.49,0.25,671,12,61,2024-07-18,Store,14.0,Completed,Electronics,Audio,13,27.94,48.49,27.94,20.55,0.42379872138585273
9105,2997,37,1,167.96,0.25,671,12,61,2024-07-18,Store,14.0,Completed,Home,Furniture,11,108.25,167.96,108.25,59.71000000000001,0.3555013098356752
9106,2997,99,3,42.3,0.25,671,12,61,2024-07-18,Store,14.0,Completed,Apparel,Accessories,22,26.97,126.89999999999999,80.91,45.989999999999995,0.36241134751773046
9107,2998,144,1,133.86,0.0,1,4,45,2024-10-09,Store,,Completed,Sports,Cycling,12,88.67,133.86,88.67,45.19000000000001,0.3375915135215898
9108,2998,33,4,215.45,0.0,1,4,45,2024-10-09,Store,,Completed,Electronics,Laptops,3,162.19,861.8,648.76,213.03999999999996,0.24720352750058014
9109,2998,26,2,330.41,0.05,1,4,45,2024-10-09,Store,,Completed,Electronics,Laptops,3,152.27,660.82,304.54,356.28000000000003,0.5391483308616567
9110,2998,20,1,126.85,0.1,1,4,45,2024-10-09,Store,,Completed,Electronics,Audio,23,110.42,126.85,110.42,16.429999999999993,0.12952305873078435
9111,2999,81,2,239.2,0.3,1133,9,28,2024-05-21,Store,11.0,Completed,Apparel,Accessories,7,179.68,478.4,359.36,119.03999999999996,0.24882943143812702
9112,2999,180,2,115.83,0.25,1133,9,28,2024-05-21,Store,11.0,Completed,Beauty,Personal Care,10,83.71,231.66,167.42,64.24000000000001,0.2773029439696107
9113,2999,26,2,226.07,0.35,1133,9,28,2024-05-21,Store,11.0,Completed,Electronics,Laptops,3,152.27,452.14,304.54,147.59999999999997,0.32644756049011364
9114,2999,170,1,11.72,0.25,1133,9,28,2024-05-21,Store,11.0,Completed,Beauty,Personal Care,11,9.82,11.72,9.82,1.9000000000000004,0.16211604095563142
9115,3000,90,2,271.4,0.1,188,11,7,2024-05-28,Store,16.0,Cancelled,Apparel,Men,16,164.8,542.8,329.6,213.19999999999993,0.39277818717759755
9116,3000,21,2,23.21,0.15000000000000002,188,11,7,2024-05-28,Store,16.0,Cancelled,Electronics,Monitors,12,12.88,46.42,25.76,20.66,0.44506678155967255
9117,3000,50,4,20.58,0.15000000000000002,188,11,7,2024-05-28,Store,16.0,Cancelled,Home,Cleaning,20,17.56,82.32,70.24,12.079999999999998,0.14674441205053448
9118,3000,10,4,388.74,0.2,188,11,7,2024-05-28,Store,16.0,Cancelled,Electronics,Laptops,1,215.77,1554.96,863.08,691.88,0.444950352420641
9119,3001,123,4,140.83,0.1,1010,1,35,2025-10-08,Store,7.0,Cancelled,Sports,Fitness,10,74.45,563.32,297.8,265.52000000000004,0.47134843428246825
9120,3001,66,1,107.45,0.1,1010,1,35,2025-10-08,Store,7.0,Cancelled,Home,Kitchen,3,56.74,107.45,56.74,50.71,0.4719404374127501
9121,3001,104,3,253.95,0.1,1010,1,35,2025-10-08,Store,7.0,Cancelled,Apparel,Footwear,10,121.75,761.8499999999999,365.25,396.5999999999999,0.5205749163221106
9122,3001,61,3,233.22,0.1,1010,1,35,2025-10-08,Store,7.0,Cancelled,Home,Cleaning,22,177.23,699.66,531.6899999999999,167.97000000000003,0.24007375010719498
9123,3001,164,4,186.63,0.1,1010,1,35,2025-10-08,Store,7.0,Cancelled,Beauty,Skincare,19,122.23,746.52,488.92,257.59999999999997,0.3450677811713015
9124,3002,159,4,287.2,0.15,878,6,23,2024-05-05,Store,6.0,Completed,Beauty,Haircare,21,178.95,1148.8,715.8,433.0,0.37691504178272983
9125,3003,171,4,140.93,0.05,1158,7,31,2025-10-19,Mobile,12.0,Completed,Beauty,Haircare,6,94.0,563.72,376.0,187.72000000000003,0.33300219967359684
9126,3003,142,2,351.57,0.05,1158,7,31,2025-10-19,Mobile,12.0,Completed,Sports,Outdoor,23,177.02,703.14,354.04,349.09999999999997,0.496487186051142
9127,3003,95,3,379.49,0.1,1158,7,31,2025-10-19,Mobile,12.0,Completed,Apparel,Men,2,188.45,1138.47,565.3499999999999,573.1200000000001,0.5034124746370129
9128,3004,173,4,454.37,0.0,666,4,24,2024-08-28,Store,,Cancelled,Beauty,Fragrance,21,195.08,1817.48,780.32,1037.1599999999999,0.5706582740938001
9129,3004,48,4,192.08,0.0,666,4,24,2024-08-28,Store,,Cancelled,Home,Cleaning,14,99.84,768.32,399.36,368.96000000000004,0.48021657642648896
9130,3004,25,1,23.31,0.0,666,4,24,2024-08-28,Store,,Cancelled,Electronics,Monitors,22,15.56,23.31,15.56,7.749999999999998,0.3324753324753324
9131,3005,95,1,295.16,0.30000000000000004,1033,11,7,2024-07-05,Store,15.0,Completed,Apparel,Men,2,188.45,295.16,188.45,106.71000000000004,0.3615327280119258
9132,3005,121,2,345.07,0.2,1033,11,7,2024-07-05,Store,15.0,Completed,Sports,Outdoor,20,189.8,690.14,379.6,310.53999999999996,0.44996667342857966
9133,3006,95,1,316.25,0.25,752,3,15,2025-06-08,Online,2.0,Completed,Apparel,Men,2,188.45,316.25,188.45,127.80000000000001,0.4041106719367589
9134,3006,135,3,334.15,0.15,752,3,15,2025-06-08,Online,2.0,Completed,Sports,Cycling,7,217.99,1002.4499999999999,653.97,348.4799999999999,0.3476283106389345
9135,3006,65,3,387.18,0.15,752,3,15,2025-06-08,Online,2.0,Completed,Home,Decor,5,212.45,1161.54,637.3499999999999,524.19,0.4512888062399918
9136,3007,18,2,116.29,0.1,72,2,72,2024-05-04,Online,16.0,Completed,Electronics,Monitors,12,57.17,232.58,114.34,118.24000000000001,0.5083842118840829
9137,3007,33,4,172.36,0.2,72,2,72,2024-05-04,Online,16.0,Completed,Electronics,Laptops,3,162.19,689.44,648.76,40.680000000000064,0.05900440937572531
9138,3007,3,2,216.19,0.1,72,2,72,2024-05-04,Online,16.0,Completed,Electronics,Accessories,5,123.71,432.38,247.42,184.96,0.42777186733891487
9139,3008,27,1,109.88,0.0,123,9,37,2024-12-26,Mobile,,Completed,Electronics,Laptops,1,60.66,109.88,60.66,49.22,0.44794321077539134
9140,3008,162,1,88.7,0.1,123,9,37,2024-12-26,Mobile,,Completed,Beauty,Haircare,10,49.81,88.7,49.81,38.89,0.43844419391206313
9141,3008,108,2,260.05,0.1,123,9,37,2024-12-26,Mobile,,Completed,Apparel,Women,1,200.73,520.1,401.46,118.64000000000004,0.2281099788502212
9142,3008,130,3,150.65,0.0,123,9,37,2024-12-26,Mobile,,Completed,Sports,Fitness,10,95.0,451.95000000000005,285.0,166.95000000000005,0.36939926983073357
9143,3009,154,2,19.59,0.25,192,7,55,2025-08-10,Online,3.0,Completed,Beauty,Haircare,4,14.43,39.18,28.86,10.32,0.26339969372128635
9144,3009,148,3,140.69,0.25,192,7,55,2025-08-10,Online,3.0,Completed,Beauty,Skincare,16,126.06,422.07,378.18,43.889999999999986,0.10398749022673962
9145,3010,151,1,211.71,0.1,1079,5,81,2025-06-23,Store,12.0,Completed,Beauty,Skincare,2,162.37,211.71,162.37,49.34,0.23305465022908697
9146,3011,92,2,128.04,0.0,823,1,21,2025-03-02,Online,,Completed,Apparel,Women,11,70.54,256.08,141.08,114.99999999999997,0.4490784129959387
9147,3011,155,1,256.95,0.05,823,1,21,2025-03-02,Online,,Completed,Beauty,Personal Care,21,161.28,256.95,161.28,95.66999999999999,0.37232924693520136
9148,3011,13,1,59.74,0.0,823,1,21,2025-03-02,Online,,Completed,Electronics,Accessories,12,27.43,59.74,27.43,32.31,0.5408436558419819
9149,3011,167,3,244.97,0.0,823,1,21,2025-03-02,Online,,Completed,Beauty,Personal Care,1,154.46,734.91,463.38,271.53,0.36947381311997385
9150,3011,29,4,287.07,0.0,823,1,21,2025-03-02,Online,,Completed,Electronics,Monitors,5,143.16,1148.28,572.64,575.64,0.5013063015989132
